id,title,author,real_price,sale_price,sale,category,retrieved_at
2036,Боенка: Необични принцези,од:,68 ден,68 ден,0,Детски книги,2025-05-03
2037,Боенка: Зимска бајка,од:,68 ден,68 ден,0,Детски книги,2025-05-03
2038,Аги и Ема: нежна приказна за едно вистинско пријателство,од:,250 ден,250 ден,0,Детски книги,2025-05-03
2039,Мојот брат од тринаесеттиот кат,од:,250 ден,250 ден,0,Детски книги,2025-05-03
2040,ГДЏ – Големиот добар џин,од:,290 ден,290 ден,0,Детски книги,2025-05-03
2041,Сечи-лепи 2,од:,250 ден,250 ден,0,Детски книги,2025-05-03
2042,Боенка: Весели возила,од:,120 ден,120 ден,0,Детски книги,2025-05-03
2043,Џејмс и џиновската праска,од:,290 ден,290 ден,0,Детски книги,2025-05-03
2044,Кралот Светкошорц и чудовиштето од Кронг,од:,370 ден,370 ден,0,Детски книги,2025-05-03
2045,Кралот Светкошорц и играчките на ужасот,од:,370 ден,370 ден,0,Детски книги,2025-05-03
2046,Кралот Светкошорц и злиот цар,од:,370 ден,370 ден,0,Детски книги,2025-05-03
2047,"За мачките, за нотите и за бубачките",од:,150 ден,150 ден,0,Детски книги,2025-05-03
2048,Кучешки приказни од Тафталиџе 1,од:,250 ден,250 ден,0,Детски книги,2025-05-03
2049,"Загадочни приказни, книга трета",од:,240 ден,240 ден,0,Детски книги,2025-05-03
2050,"Загадочни приказни, книга втора",од:,240 ден,240 ден,0,Детски книги,2025-05-03
2051,"Загадочни приказни, книга прва",од:,240 ден,240 ден,0,Детски книги,2025-05-03
2052,СКРИЕНАТА ДОЛИНА,од:,200 ден,200 ден,0,Детски книги,2025-05-03
2053,Оригами за вешти прсти,од:,250 ден,250 ден,0,Детски книги,2025-05-03
2054,Мистерија во Париз,од:,350 ден,350 ден,0,Детски книги,2025-05-03
2055,500 зборови – англиско/македонски,од:,210 ден,210 ден,0,Детски книги,2025-05-03
2056,1000 неверојатни активности 3,од:,299 ден,299 ден,0,Детски книги,2025-05-03
2057,Дневникот на едно смотано девојче 7,од:,280 ден,280 ден,0,Детски книги,2025-05-03
2058,Кифличката Мирна,од:,250 ден,250 ден,0,Детски книги,2025-05-03
2059,Лесната принцеза,од:,159 ден,159 ден,0,Детски книги,2025-05-03
2060,Кралот на златната река,од:,159 ден,159 ден,0,Детски книги,2025-05-03
2061,Принцезата и гоблинот,од:,199 ден,199 ден,0,Детски книги,2025-05-03
2062,Приказната за Доктор Дулитл,од:,199 ден,199 ден,0,Детски книги,2025-05-03
2063,Токму такви приказни,од:,199 ден,199 ден,0,Детски книги,2025-05-03
2064,Морските самовили,од:,199 ден,199 ден,0,Детски книги,2025-05-03
2065,ТКЦП: Судоку,од:,85 ден,85 ден,0,Детски книги,2025-05-03
2066,Замокот на илјада мачки,од:,230 ден,230 ден,0,Детски книги,2025-05-03
2067,ТКЦП: Боенка,од:,85 ден,85 ден,0,Детски книги,2025-05-03
2068,Сакам дома!,од:,275 ден,275 ден,0,Детски книги,2025-05-03
2069,Чорапојадци,од:,380 ден,380 ден,0,Детски книги,2025-05-03
2070,4 пријатели онлајн!,од:,290 ден,290 ден,0,Детски книги,2025-05-03
2071,Лакомата мечка,од:,168 ден,168 ден,0,Детски книги,2025-05-03
2072,Жабата и глушецот,од:,168 ден,168 ден,0,Детски книги,2025-05-03
2073,Момчето што се скри во златното јаболко,од:,168 ден,168 ден,0,Детски книги,2025-05-03
2074,Сечи-лепи 1,од:,250 ден,250 ден,0,Детски книги,2025-05-03
2075,Мојата прва книга со зборови,од:,150 ден,150 ден,0,Детски книги,2025-05-03
2076,АВАНТУРИТЕ НА ЛИСИЧКО И КАЛИНКА,од:,300 ден,300 ден,0,Детски книги,2025-05-03
2077,Дневникот на едно смотано девојче 9,од:,280 ден,280 ден,0,Детски книги,2025-05-03
2078,Диносауруси : 100 + налепници,од:,128 ден,128 ден,0,Детски книги,2025-05-03
2079,Војската на лавот,од:,168 ден,168 ден,0,Детски книги,2025-05-03
2080,Полиција – звучна сликовница,од:,199 ден,199 ден,0,Детски книги,2025-05-03
2081,Пожарникари,од:,199 ден,199 ден,0,Детски книги,2025-05-03
2082,ABC – from apple to zebra,од:,148 ден,148 ден,0,Детски книги,2025-05-03
2083,Боенка: Весела азбука,од:,68 ден,68 ден,0,Детски книги,2025-05-03
2084,Робинсон Крусо,од:,159 ден,159 ден,0,Детски книги,2025-05-03
2085,Кражба на огромниот дијамант,од:,250 ден,250 ден,0,Детски книги,2025-05-03
2086,Девојчето и дванаесетте месеци,од:,168 ден,168 ден,0,Детски книги,2025-05-03
2087,Боенка: Диви животни,од:,48 ден,48 ден,0,Детски книги,2025-05-03
2088,Кучето и зајакот,од:,168 ден,168 ден,0,Детски книги,2025-05-03
2089,Другарска азбука,од:,200 ден,200 ден,0,Детски книги,2025-05-03
2090,КАРТОНСКА СЛИКОВНИЦА: ДИВИ ЖИВОТНИ,од:,290 ден,290 ден,0,Детски книги,2025-05-03
2091,КАРТОНСКА СЛИКОВНИЦА: ПИТОМИ ЖИВОТНИ,од:,290 ден,290 ден,0,Детски книги,2025-05-03
2092,КАРТОНСКА СЛИКОВНИЦА: БРОЕВИ ОД 1 ДО 10,од:,290 ден,290 ден,0,Детски книги,2025-05-03
2093,КАРТОНСКА СЛИКОВНИЦА: АЗБУКА,од:,290 ден,290 ден,0,Детски книги,2025-05-03
2094,ВРАЌАЊЕ ВО ОАЗАТА НА ДИНОСАУРУСИТЕ,од:,200 ден,200 ден,0,Детски книги,2025-05-03
2095,ТАЈНИТЕ НА ПЛАНЕТАТА ЗАЗ,од:,180 ден,180 ден,0,Детски книги,2025-05-03
2096,Азбукварка,од:,250 ден,250 ден,0,Детски книги,2025-05-03
2097,Трите мали прасиња-звучна,од:,550 ден,550 ден,0,Детски книги,2025-05-03
2098,Црвенкапа,од:,550 ден,550 ден,0,Детски книги,2025-05-03
2099,ВЕСЕЛИ АКТИВНОСТИ,од:,200 ден,200 ден,0,Детски книги,2025-05-03
2100,"БИБИ, БОБИ И НЕПОСЛУШНОТО ЈАЈЦЕ",од:,200 ден,200 ден,0,Детски книги,2025-05-03
2101,ЗИМСКА ВСЕЛЕНСКА БАЈКА,од:,180 ден,180 ден,0,Детски книги,2025-05-03
2102,"Биби, Боби и змејот",од:,200 ден,200 ден,0,Детски книги,2025-05-03
2103,Светот на Биби од А до Ш,од:,490 ден,490 ден,0,Детски книги,2025-05-03
2104,"Биби, Боби и чудовиштето од Охридското Езеро",од:,200 ден,200 ден,0,Детски книги,2025-05-03
2105,Биби и џиновите,од:,200 ден,200 ден,0,Детски книги,2025-05-03
2106,Диносауруси,од:,170 ден,170 ден,0,Детски книги,2025-05-03
2107,Торнада,од:,170 ден,170 ден,0,Детски книги,2025-05-03
2108,Сонце – енциклопедија,од:,170 ден,170 ден,0,Детски книги,2025-05-03
2109,Фудбал,од:,170 ден,170 ден,0,Детски книги,2025-05-03
2110,Европа,од:,170 ден,170 ден,0,Детски книги,2025-05-03
2111,Универзум – енциклопедија,од:,170 ден,170 ден,0,Детски книги,2025-05-03
2112,Пустини,од:,170 ден,170 ден,0,Детски книги,2025-05-03
2113,Вулкани,од:,170 ден,170 ден,0,Детски книги,2025-05-03
2114,Прирачник за малите научници,од:,550 ден,550 ден,0,Детски книги,2025-05-03
2115,Диносауруси во периодот креда,од:,320 ден,320 ден,0,Детски книги,2025-05-03
2116,Игри и тестови,од:,550 ден,550 ден,0,Детски книги,2025-05-03
2117,Куќичка за кукли,од:,450 ден,450 ден,0,Детски книги,2025-05-03
2118,Во овој балон нема место за еден слон,од:,200 ден,200 ден,0,Детски книги,2025-05-03
2119,Сани и Стела и еден чорап со бела боја,од:,200 ден,200 ден,0,Детски книги,2025-05-03
2120,За твојот роденден,од:,690 ден,690 ден,0,Детски книги,2025-05-03
2121,Книга на знаења,од:,590 ден,590 ден,0,Детски книги,2025-05-03
2122,"Биби, Боби и куќичката од чоколадо",од:,200 ден,200 ден,0,Детски книги,2025-05-03
2123,Боенката на Биби,од:,150 ден,150 ден,0,Детски книги,2025-05-03
2124,Исидора Мун запаѓа во неволја,од:,290 ден,290 ден,0,Детски книги,2025-05-03
2125,Исидора Мун оди на панаѓур,од:,290 ден,290 ден,0,Детски книги,2025-05-03
2126,Исидора Мун оди на екскурзија,од:,290 ден,290 ден,0,Детски книги,2025-05-03
2127,Исидора Мун слави роденден,од:,350 ден,350 ден,0,Детски книги,2025-05-03
2128,Исидора Мун оди на училиште,од:,290 ден,290 ден,0,Детски книги,2025-05-03
