Title,Author,Real Price,Sale Price,IsOnSale,Category,Retrieved At,Discount (%)
Рудникот,,450.0,0.0,False,Мистерии,2025-05-02,0.0
Прекрасен труп,,350.0,0.0,False,Мистерии,2025-05-02,0.0
Убава мала сопруга,,500.0,0.0,False,Мистерии,2025-05-02,0.0
Семејството на горниот кат,,490.0,0.0,False,Мистерии,2025-05-02,0.0
Семејството сепак останува,,490.0,0.0,False,Мистерии,2025-05-02,0.0
Семејство,,450.0,0.0,False,Мистерии,2025-05-02,0.0
Крикот на ластовицата,,500.0,0.0,False,Мистерии,2025-05-02,0.0
Островот на пеликаните,,400.0,0.0,False,Мистерии,2025-05-02,0.0
Кога никој не гледа,,500.0,0.0,False,Мистерии,2025-05-02,0.0
Малибу во пламен,,480.0,0.0,False,Мистерии,2025-05-02,0.0
Затворениот ковчег,,400.0,0.0,False,Мистерии,2025-05-02,0.0
Хари Потер и Каменот на мудроста (прв дел),Џ.К. Роулинг,650.0,0.0,False,Мистерии,2025-05-02,0.0
Хари Потер и и затвореникот од Азкабан,Џ.К. Роулинг,700.0,0.0,False,Мистерии,2025-05-02,0.0
Хари Потер и Одајата на тајните,Џ.К. Роулинг,650.0,0.0,False,Мистерии,2025-05-02,0.0
Човек од костени,,500.0,0.0,False,Мистерии,2025-05-02,0.0
Каде што шумата се среќава со ѕвездите,,390.0,0.0,False,Мистерии,2025-05-02,0.0
Стапица,,299.0,0.0,False,Мистерии,2025-05-02,0.0
Враќањето на Шерлок Холмс,,400.0,0.0,False,Мистерии,2025-05-02,0.0
Момчето од шумата,,430.0,0.0,False,Мистерии,2025-05-02,0.0
Туѓо тело,,180.0,0.0,False,Мистерии,2025-05-02,0.0
Бегај,,450.0,0.0,False,Мистерии,2025-05-02,0.0
Кралска измама,,550.0,0.0,False,Мистерии,2025-05-02,0.0
Загубениот симбол,,490.0,0.0,False,Мистерии,2025-05-02,0.0
Мали тајни,,400.0,0.0,False,Мистерии,2025-05-02,0.0
Изгубената девојка,,270.0,0.0,False,Мистерии,2025-05-02,0.0
Сè што никогаш не ти кажав,,270.0,0.0,False,Мистерии,2025-05-02,0.0
Мали огнови насекаде,,270.0,0.0,False,Мистерии,2025-05-02,0.0
Девојката и ноќта,,270.0,0.0,False,Мистерии,2025-05-02,0.0
Венчани до изгрејсонце (Хатавеј #4), Лиса Клејпас,470.0,349.0,True,Историски,2025-05-02,26.0
Со секој здив, Николас Спаркс,450.0,0.0,False,Историски,2025-05-02,0.0
Романса со господин Бриџертон (Бриџертон #4), Џулија Квин,520.0,0.0,False,Историски,2025-05-02,0.0
Жените, Кристин Хана,590.0,0.0,False,Историски,2025-05-02,0.0
